CH01_5420_114,hole,60,9374.6190,19235.4200,5425.1590,9374.6190,19235.4200,5419.4590,127.0000,Production,CH01_5420_114:::60,1085,red
CH01_5420_114,hole,61,9373.1510,19239.7790,5425.1300,9373.1510,19239.7790,5419.5300,127.0000,Production,CH01_5420_114:::61,1110,red
CH01_5420_114,hole,62,9371.6820,19244.1380,5425.1850,9371.6820,19244.1380,5419.4850,127.0000,Production,CH01_5420_114:::62,1135,red
CH01_5420_114,hole,63,9370.2130,19248.4980,5425.1130,9370.2130,19248.4980,5419.5130,127.0000,Production,CH01_5420_114:::63,1160,red
CH01_5420_114,hole,64,9368.7440,19252.8570,5425.0660,9368.7440,19252.8570,5419.4660,127.0000,Production,CH01_5420_114:::64,1185,red
CH01_5420_114,hole,65,9367.2760,19257.2160,5425.0080,9367.2760,19257.2160,5419.5080,127.0000,Production,CH01_5420_114:::65,1210,red
CH01_5420_114,hole,66,9365.8070,19261.5750,5424.9590,9365.8070,19261.5750,5419.4590,127.0000,Production,CH01_5420_114:::66,1235,red
CH01_5420_114,hole,67,9364.3380,19265.9340,5424.8870,9364.3380,19265.9340,5419.4870,127.0000,Production,CH01_5420_114:::67,1260,red
CH01_5420_114,hole,68,9362.8690,19270.2940,5424.9030,9362.8690,19270.2940,5419.5030,127.0000,Production,CH01_5420_114:::68,1285,red
CH01_5420_114,hole,69,9361.5170,19273.8930,5424.9230,9361.5170,19273.8930,5419.5230,127.0000,Production,CH01_5420_114:::69,1310,red
CH01_5420_114,hole,70,9360.6190,19276.2310,5424.9330,9360.0457,19277.5622,5419.5238,127.0000,Production,CH01_5420_114:::70,1377,red
CH01_5420_114,hole,71,9365.0460,19276.7410,5425.0620,9364.4522,19278.1197,5419.4596,127.0000,Production,CH01_5420_114:::71,1243,red
CH01_5420_114,hole,72,9365.9250,19273.7500,5425.0480,9365.9250,19273.7500,5419.5480,127.0000,Production,CH01_5420_114:::72,1218,red
CH01_5420_114,hole,73,9367.3940,19269.3910,5425.0260,9367.3940,19269.3910,5419.5260,127.0000,Production,CH01_5420_114:::73,1193,red
CH01_5420_114,hole,74,9368.8630,19265.0320,5425.0290,9368.8630,19265.0320,5419.5290,127.0000,Production,CH01_5420_114:::74,1168,red
CH01_5420_114,hole,75,9370.3320,19260.6730,5425.0910,9370.3320,19260.6730,5419.4910,127.0000,Production,CH01_5420_114:::75,1143,red
CH01_5420_114,hole,76,9371.8010,19256.3140,5425.1360,9371.8010,19256.3140,5419.5360,127.0000,Production,CH01_5420_114:::76,1118,red
CH01_5420_114,hole,77,9373.2690,19251.9540,5425.2350,9373.2690,19251.9540,5419.5350,127.0000,Production,CH01_5420_114:::77,1093,red
CH01_5420_114,hole,78,9374.7380,19247.5950,5425.2610,9374.7380,19247.5950,5419.4610,127.0000,Production,CH01_5420_114:::78,1068,red
CH01_5420_114,hole,79,9376.2070,19243.2360,5425.2280,9376.2070,19243.2360,5419.5280,127.0000,Production,CH01_5420_114:::79,1043,red
CH01_5420_114,hole,80,9377.6760,19238.8770,5425.2120,9377.6760,19238.8770,5419.5120,127.0000,Production,CH01_5420_114:::80,1018,red
CH01_5420_114,hole,81,9379.1450,19234.5180,5425.1860,9379.1450,19234.5180,5419.4860,127.0000,Production,CH01_5420_114:::81,993,red
CH01_5420_114,hole,82,9380.6130,19230.1580,5425.1640,9380.6130,19230.1580,5419.4640,127.0000,Production,CH01_5420_114:::82,968,red
CH01_5420_114,hole,83,9382.0820,19225.7990,5425.1990,9382.0820,19225.7990,5419.4990,127.0000,Production,CH01_5420_114:::83,943,red
CH01_5420_114,hole,84,9383.5510,19221.4400,5425.2300,9383.5510,19221.4400,5419.5300,127.0000,Production,CH01_5420_114:::84,918,red
CH01_5420_114,hole,85,9385.0200,19217.0810,5425.2240,9385.0200,19217.0810,5419.5240,127.0000,Production,CH01_5420_114:::85,893,red
CH01_5420_114,hole,86,9386.4880,19212.7220,5425.2320,9386.4880,19212.7220,5419.5320,127.0000,Production,CH01_5420_114:::86,868,red
CH01_5420_114,hole,87,9387.9570,19208.3620,5425.2560,9387.9570,19208.3620,5419.4560,127.0000,Production,CH01_5420_114:::87,843,red
CH01_5420_114,hole,88,9389.1660,19204.9390,5425.2540,9389.1660,19204.9390,5419.4540,127.0000,Production,CH01_5420_114:::88,818,red
CH01_5420_114,hole,89,9392.8250,19205.3040,5425.2080,9393.3951,19203.8874,5419.5090,127.0000,Production,CH01_5420_114:::89,726,red
CH01_5420_114,hole,90,9392.4820,19207.4600,5425.2310,9392.4820,19207.4600,5419.5310,127.0000,Production,CH01_5420_114:::90,751,red
CH01_5420_114,hole,91,9391.0130,19211.8190,5425.2930,9391.0130,19211.8190,5419.4930,127.0000,Production,CH01_5420_114:::91,776,red
